Date,High,Low,Open,Close,Volume,Adj Close
2017-01-03,169.66000366210938,165.82000732421875,166.3000030517578,168.3000030517578,2314700,168.3000030517578
2017-01-04,173.25999450683594,168.3000030517578,169.74000549316406,171.9600067138672,2033200,171.9600067138672
2017-01-05,177.83999633789062,172.5,172.64999389648438,177.47000122070312,2733000,177.47000122070312
2017-01-06,177.27999877929688,173.25,176.27999877929688,176.3800048828125,2254700,176.3800048828125
2017-01-09,179.72000122070312,176.82000732421875,178.0,177.16000366210938,1759000,177.16000366210938
2017-01-10,183.0,178.3000030517578,179.8300018310547,180.30999755859375,2922300,180.30999755859375
2017-01-11,180.17999267578125,176.8000030517578,179.57000732421875,179.32000732421875,1929900,179.32000732421875
2017-01-12,179.47000122070312,175.66000366210938,178.8000030517578,177.57000732421875,2680100,177.57000732421875
2017-01-13,178.7100067138672,176.36000061035156,178.0,176.47999572753906,1411900,176.47999572753906
2017-01-17,178.27999877929688,174.49000549316406,175.5800018310547,176.9600067138672,2065900,176.9600067138672
2017-01-18,180.77999877929688,174.72999572753906,178.58999633789062,176.5399932861328,2005000,176.5399932861328
2017-01-19,176.83999633789062,174.42999267578125,176.83999633789062,176.08999633789062,1430500,176.08999633789062
2017-01-20,176.4600067138672,173.1300048828125,175.3000030517578,173.44000244140625,2048400,173.44000244140625
2017-01-23,176.17999267578125,173.27999877929688,173.94000244140625,175.97000122070312,2100600,175.97000122070312
2017-01-24,179.0,175.5,177.6999969482422,176.0500030517578,1600400,176.0500030517578
2017-01-25,179.0,176.25,177.39999389648438,176.61000061035156,2122000,176.61000061035156
2017-01-26,177.6699981689453,174.64999389648438,177.64999389648438,174.9499969482422,2194200,174.9499969482422
2017-01-27,175.0,173.22000122070312,175.0,174.10000610351562,1575700,174.10000610351562
2017-01-30,174.97000122070312,171.72000122070312,173.16000366210938,174.72000122070312,1358900,174.72000122070312
2017-01-31,176.17999267578125,173.00999450683594,173.67999267578125,175.07000732421875,1325800,175.07000732421875
2017-02-01,176.72999572753906,172.5500030517578,176.72999572753906,173.82000732421875,1216400,173.82000732421875
2017-02-02,175.17999267578125,172.4600067138672,173.50999450683594,173.39999389648438,962600,173.39999389648438
2017-02-03,176.58999633789062,173.55999755859375,174.9600067138672,175.1699981689453,1578100,175.1699981689453
2017-02-06,179.0800018310547,175.14999389648438,175.7899932861328,177.80999755859375,2320900,177.80999755859375
2017-02-07,179.60000610351562,176.75,179.5800018310547,178.1699981689453,1535200,178.1699981689453
2017-02-08,182.41000366210938,177.52999877929688,179.16000366210938,181.5,2114200,181.5
2017-02-09,183.4600067138672,181.05999755859375,181.22999572753906,181.5,1743700,181.5
