Date,High,Low,Open,Close,Volume,Adj Close
2017-01-03,1487.3599853515625,1459.489990234375,1476.9100341796875,1477.5699462890625,458500,1477.5699462890625
2017-01-04,1493.6500244140625,1480.75,1484.6400146484375,1487.2900390625,387700,1487.2900390625
2017-01-05,1504.93994140625,1489.8900146484375,1489.8900146484375,1503.699951171875,447500,1503.699951171875
2017-01-06,1526.469970703125,1501.2099609375,1501.5400390625,1520.5699462890625,473400,1520.5699462890625
2017-01-09,1538.77001953125,1518.0,1518.0,1529.6400146484375,397500,1529.6400146484375
2017-01-10,1544.56005859375,1529.5,1534.9599609375,1535.25,325100,1535.25
2017-01-11,1546.6700439453125,1527.02001953125,1532.2099609375,1536.1099853515625,404600,1536.1099853515625
2017-01-12,1539.9300537109375,1516.0,1531.56005859375,1538.5899658203125,314900,1538.5899658203125
2017-01-13,1548.949951171875,1531.260009765625,1535.75,1545.8199462890625,326200,1545.8199462890625
2017-01-17,1546.989990234375,1534.010009765625,1544.0,1540.1300048828125,330200,1540.1300048828125
2017-01-18,1547.25,1529.2099609375,1545.219970703125,1541.8599853515625,246000,1541.8599853515625
2017-01-19,1549.0,1532.719970703125,1541.4000244140625,1539.02001953125,279200,1539.02001953125
2017-01-20,1547.56005859375,1528.010009765625,1547.56005859375,1545.010009765625,596500,1545.010009765625
2017-01-23,1555.72998046875,1534.6300048828125,1541.469970703125,1554.989990234375,430300,1554.989990234375
2017-01-24,1566.06005859375,1552.1300048828125,1558.3800048828125,1563.3299560546875,360300,1563.3299560546875
2017-01-25,1581.469970703125,1565.260009765625,1569.0,1578.8199462890625,308000,1578.8199462890625
2017-01-26,1587.510009765625,1575.449951171875,1576.56005859375,1581.43994140625,294200,1581.43994140625
2017-01-27,1605.469970703125,1577.6700439453125,1581.0,1602.9200439453125,428000,1602.9200439453125
2017-01-30,1603.5799560546875,1571.0,1598.6500244140625,1602.31005859375,469200,1602.31005859375
2017-01-31,1599.4100341796875,1569.030029296875,1599.0,1575.1300048828125,517600,1575.1300048828125
2017-02-01,1586.5899658203125,1562.8599853515625,1584.0899658203125,1575.31005859375,330700,1575.31005859375
2017-02-02,1585.449951171875,1567.0,1570.030029296875,1574.0899658203125,444500,1574.0899658203125
2017-02-03,1587.989990234375,1572.81005859375,1576.489990234375,1583.3800048828125,317500,1583.3800048828125
2017-02-06,1588.8699951171875,1571.3199462890625,1581.3399658203125,1587.1800537109375,210200,1587.1800537109375
2017-02-07,1598.9300537109375,1588.0,1590.0,1598.699951171875,295400,1598.699951171875
2017-02-08,1604.300048828125,1589.0,1595.1800537109375,1601.18994140625,373600,1601.18994140625
2017-02-09,1616.0799560546875,1598.050048828125,1602.8399658203125,1611.8299560546875,414300,1611.8299560546875
2017-02-10,1649.6500244140625,1614.02001953125,1617.469970703125,1646.510009765625,843800,1646.510009765625
2017-02-13,1652.0,1640.0,1652.0,1646.1800537109375,413500,1646.1800537109375
2017-02-14,1646.31005859375,1630.3399658203125,1646.1800537109375,1637.2900390625,391000,1637.2900390625
2017-02-15,1651.27001953125,1628.0,1631.300048828125,1648.9599609375,280600,1648.9599609375
2017-02-16,1658.969970703125,1642.5,1647.449951171875,1648.8800048828125,301600,1648.8800048828125
2017-02-17,1648.780029296875,1634.06005859375,1648.780029296875,1637.4000244140625,414000,1637.4000244140625
2017-02-21,1657.239990234375,1637.4200439453125,1642.97998046875,1647.0,460300,1647.0
2017-02-22,1653.4599609375,1639.0,1641.52001953125,1651.739990234375,278400,1651.739990234375
2017-02-23,1664.989990234375,1633.4000244140625,1661.9000244140625,1637.260009765625,412300,1637.260009765625
2017-02-24,1640.6800537109375,1622.02001953125,1627.550048828125,1631.6199951171875,562400,1631.6199951171875
2017-02-27,1635.3199462890625,1612.4100341796875,1631.1099853515625,1632.010009765625,813000,1632.010009765625
2017-02-28,1748.3900146484375,1698.0999755859375,1703.8900146484375,1724.1300048828125,1739800,1724.1300048828125
2017-03-01,1742.02001953125,1726.22998046875,1741.0,1733.1800537109375,623700,1733.1800537109375
2017-03-02,1747.260009765625,1730.800048828125,1737.52001953125,1734.3699951171875,503300,1734.3699951171875
2017-03-03,1742.0,1729.4100341796875,1731.0,1735.0999755859375,291700,1735.0999755859375
2017-03-06,1736.8499755859375,1727.0,1730.0,1730.2099609375,353800,1730.2099609375
2017-03-07,1737.6199951171875,1720.0,1720.0,1736.4599609375,282600,1736.4599609375
2017-03-08,1749.6400146484375,1731.6700439453125,1735.199951171875,1743.489990234375,421100,1743.489990234375
2017-03-09,1756.3199462890625,1738.1500244140625,1738.1500244140625,1749.4200439453125,419500,1749.4200439453125
